Employee_ID,Age,Gender,Department,Job_Role,Experience_Years,Education_Level,Location,Performance_Rating,Salary,Bonus,Joining_Date,Salary_Band,Experience_Group,Age_Group
6161,22,Female,HR,Analyst,12,Masters,Mumbai,1,53945.0,8831,2011-12-18,Low,Senior (11-20),Gen Z (<25)
6162,53,Male,Sales,Executive,15,Masters,Chennai,5,72397.0,13824,2018-11-10,Medium,Senior (11-20),Boomers II (46-55)
6163,47,Female,Finance,Developer,19,Bachelors,Bangalore,1,91159.0,8225,2022-08-25,High,Senior (11-20),Boomers II (46-55)
6164,38,Female,Marketing,Lead,10,Bachelors,Chennai,4,58336.0,9709,2013-09-13,Low,Mid (6-10),Gen X (36-45)
6165,48,Female,Marketing,Developer,17,Masters,Hyderabad,4,67032.0,7553,2022-07-28,Medium,Senior (11-20),Boomers II (46-55)
6166,45,Female,HR,Lead,10,Masters,Delhi,4,51066.0,7642,2022-10-05,Low,Mid (6-10),Gen X (36-45)
6167,56,Female,Sales,Lead,0,PhD,Bangalore,1,37255.0,6014,2013-04-27,Low,Entry (0-2),Boomers I (55+)
6168,47,Female,Engineering,Lead,23,Masters,Delhi,4,109637.0,10332,2020-10-25,High,Executive (21+),Boomers II (46-55)
6169,59,Male,Engineering,Manager,17,PhD,Delhi,4,93509.0,15719,2018-09-29,High,Senior (11-20),Boomers I (55+)
6170,44,Female,Finance,Developer,19,Masters,Bangalore,1,88921.0,5848,2010-08-24,High,Senior (11-20),Gen X (36-45)
6171,43,Male,Engineering,Executive,27,Bachelors,Hyderabad,5,116403.0,23048,2010-01-23,High,Executive (21+),Gen X (36-45)
6172,25,Male,Marketing,Analyst,25,PhD,Mumbai,2,88736.0,8922,2015-07-11,High,Executive (21+),Gen Z (<25)
6173,30,Male,Finance,Executive,4,Bachelors,Hyderabad,4,54154.0,4525,2020-07-29,Low,Junior (3-5),Millennials (25-35)
6174,25,Male,Sales,Developer,1,PhD,Mumbai,1,41798.0,2959,2012-01-12,Low,Entry (0-2),Gen Z (<25)
6175,28,Male,Finance,Analyst,25,PhD,Mumbai,2,98852.0,16985,2010-10-12,High,Executive (21+),Millennials (25-35)
6176,44,Male,Sales,Executive,24,Bachelors,Bangalore,2,87851.0,12113,2019-08-07,High,Executive (21+),Gen X (36-45)
6177,23,Female,Engineering,Analyst,17,Bachelors,Bangalore,3,95535.0,18414,2018-10-27,High,Senior (11-20),Gen Z (<25)
6178,45,Female,HR,Developer,21,Masters,Chennai,2,69865.0,10280,2019-11-05,Medium,Executive (21+),Gen X (36-45)
6179,52,Female,Finance,Lead,6,PhD,Delhi,4,62188.0,6286,2012-04-27,Low,Mid (6-10),Boomers II (46-55)
6180,52,Male,Finance,Developer,21,Masters,Delhi,5,96658.0,16959,2010-07-12,High,Executive (21+),Boomers II (46-55)
6181,55,Male,Marketing,Manager,10,PhD,Delhi,4,58286.0,5373,2012-07-14,Low,Mid (6-10),Boomers II (46-55)
6182,45,Male,Marketing,Analyst,10,Masters,Delhi,3,54855.0,5135,2015-09-15,Low,Mid (6-10),Gen X (36-45)
6183,47,Female,Sales,Developer,27,Bachelors,Chennai,2,89257.0,4841,2012-01-16,High,Executive (21+),Boomers II (46-55)
6184,37,Female,HR,Lead,12,Bachelors,Mumbai,3,56430.0,4954,2018-07-07,Low,Senior (11-20),Gen X (36-45)
6185,34,Female,Marketing,Lead,3,Masters,Chennai,4,40489.0,3612,2020-07-05,Low,Junior (3-5),Millennials (25-35)
6186,36,Male,Marketing,Developer,0,Bachelors,Bangalore,4,36684.0,3471,2019-12-17,Low,Entry (0-2),Gen X (36-45)
6187,48,Male,Engineering,Executive,17,Masters,Hyderabad,4,93829.0,9879,2017-12-01,High,Senior (11-20),Boomers II (46-55)
6188,25,Male,Engineering,Developer,11,PhD,Mumbai,5,86171.0,11762,2010-09-23,High,Senior (11-20),Gen Z (<25)
6189,37,Female,Marketing,Lead,25,PhD,Mumbai,4,87329.0,7201,2015-10-06,High,Executive (21+),Gen X (36-45)
6190,51,Male,Sales,Developer,27,Bachelors,Chennai,4,97647.0,14209,2018-12-20,High,Executive (21+),Boomers II (46-55)
6191,51,Male,HR,Manager,9,Bachelors,Bangalore,2,45017.0,3151,2015-10-28,Low,Mid (6-10),Boomers II (46-55)
6192,57,Male,Marketing,Executive,27,Bachelors,Bangalore,5,84172.0,15962,2012-03-31,High,Executive (21+),Boomers I (55+)
6193,24,Male,Sales,Developer,29,PhD,Mumbai,2,101774.0,5487,2014-06-01,High,Executive (21+),Gen Z (<25)
6194,43,Female,Sales,Lead,21,Masters,Chennai,3,79745.0,14850,2014-09-08,Medium,Executive (21+),Gen X (36-45)
6195,43,Female,Marketing,Developer,7,Bachelors,Delhi,1,45357.0,5990,2017-10-29,Low,Mid (6-10),Gen X (36-45)
6196,33,Male,Sales,Developer,29,Masters,Mumbai,2,99739.0,15609,2017-03-26,High,Executive (21+),Millennials (25-35)
6197,42,Male,Finance,Analyst,2,Bachelors,Delhi,5,56396.0,5343,2013-08-11,Low,Entry (0-2),Gen X (36-45)
6198,25,Female,Sales,Developer,6,Bachelors,Hyderabad,2,54513.0,4146,2011-01-28,Low,Mid (6-10),Gen Z (<25)
6199,52,Female,Marketing,Manager,24,Bachelors,Bangalore,1,82825.0,15910,2022-12-23,High,Executive (21+),Boomers II (46-55)
6200,52,Male,Sales,Lead,19,Masters,Mumbai,2,75994.0,8826,2019-06-10,Medium,Senior (11-20),Boomers II (46-55)
6201,44,Female,Marketing,Analyst,10,Masters,Hyderabad,1,56309.0,6874,2020-07-05,Low,Mid (6-10),Gen X (36-45)
6202,41,Female,Engineering,Developer,6,Masters,Delhi,5,67448.0,13344,2014-06-16,Medium,Mid (6-10),Gen X (36-45)
6203,36,Male,Marketing,Executive,6,PhD,Mumbai,2,42187.0,4236,2010-01-24,Low,Mid (6-10),Gen X (36-45)
6204,44,Female,Sales,Manager,28,PhD,Hyderabad,5,95553.0,6213,2015-08-07,High,Executive (21+),Gen X (36-45)
6205,49,Female,Marketing,Manager,27,PhD,Mumbai,5,87446.0,12070,2017-03-12,High,Executive (21+),Boomers II (46-55)
6206,37,Female,HR,Manager,25,Masters,Hyderabad,3,77821.0,10367,2019-08-17,Medium,Executive (21+),Gen X (36-45)
6207,58,Female,Marketing,Analyst,8,PhD,Hyderabad,3,52209.0,8664,2020-03-28,Low,Mid (6-10),Boomers I (55+)
6208,42,Male,Marketing,Developer,2,Bachelors,Delhi,2,43284.0,8365,2015-04-24,Low,Entry (0-2),Gen X (36-45)
6209,36,Female,HR,Manager,10,Masters,Bangalore,2,46125.0,4434,2013-09-04,Low,Mid (6-10),Gen X (36-45)
6210,38,Female,HR,Developer,16,Bachelors,Chennai,5,62497.0,9891,2017-12-22,Medium,Senior (11-20),Gen X (36-45)
6211,58,Male,HR,Executive,7,Bachelors,Hyderabad,3,43606.0,5022,2013-07-24,Low,Mid (6-10),Boomers I (55+)
6212,34,Female,Finance,Developer,19,Masters,Bangalore,2,86477.0,14490,2013-09-25,High,Senior (11-20),Millennials (25-35)
6213,40,Male,Marketing,Developer,1,Bachelors,Chennai,2,39744.0,2966,2020-08-08,Low,Entry (0-2),Gen X (36-45)
6214,51,Male,HR,Developer,20,Masters,Delhi,2,68067.0,8517,2021-04-20,Medium,Senior (11-20),Boomers II (46-55)
6215,39,Female,HR,Lead,19,PhD,Mumbai,3,71112.0,4378,2012-11-30,Medium,Senior (11-20),Gen X (36-45)
6216,35,Female,Engineering,Analyst,0,Masters,Bangalore,2,64611.0,8669,2019-03-24,Medium,Entry (0-2),Millennials (25-35)
6217,57,Female,Finance,Developer,15,Masters,Mumbai,5,79722.0,6006,2015-04-25,Medium,Senior (11-20),Boomers I (55+)
6218,57,Female,Marketing,Manager,27,Bachelors,Mumbai,2,87706.0,17015,2018-03-26,High,Executive (21+),Boomers I (55+)
6219,41,Female,Sales,Lead,22,Bachelors,Chennai,4,83541.0,11123,2019-08-27,High,Executive (21+),Gen X (36-45)
6220,40,Male,Finance,Developer,3,Bachelors,Bangalore,1,52649.0,6813,2018-02-05,Low,Junior (3-5),Gen X (36-45)
6221,28,Female,Finance,Lead,23,Bachelors,Hyderabad,5,93641.0,18339,2017-03-30,High,Executive (21+),Millennials (25-35)
6222,25,Male,Engineering,Analyst,8,Bachelors,Chennai,2,73773.0,9204,2022-07-11,Medium,Mid (6-10),Gen Z (<25)
6223,55,Female,Marketing,Lead,7,Bachelors,Bangalore,4,47840.0,7248,2022-11-25,Low,Mid (6-10),Boomers II (46-55)
6224,23,Male,Marketing,Manager,0,Bachelors,Hyderabad,3,30323.0,1728,2020-03-26,Low,Entry (0-2),Gen Z (<25)
6225,26,Female,HR,Developer,7,Bachelors,Mumbai,5,40538.0,6334,2011-03-12,Low,Mid (6-10),Millennials (25-35)
6226,31,Female,HR,Manager,4,Bachelors,Delhi,5,33455.0,2196,2010-04-01,Low,Junior (3-5),Millennials (25-35)
6227,53,Female,Finance,Executive,0,Masters,Delhi,2,51920.0,8672,2012-09-15,Low,Entry (0-2),Boomers II (46-55)
6228,34,Female,Engineering,Lead,24,Bachelors,Chennai,3,104361.0,18944,2015-02-15,High,Executive (21+),Millennials (25-35)
6229,26,Female,Marketing,Lead,24,Bachelors,Hyderabad,2,85492.0,8320,2021-09-19,High,Executive (21+),Millennials (25-35)
6230,31,Male,Engineering,Lead,6,Masters,Hyderabad,4,68813.0,12504,2021-03-27,Medium,Mid (6-10),Millennials (25-35)
6231,31,Female,Sales,Analyst,14,PhD,Delhi,1,63612.0,7785,2019-02-13,Medium,Senior (11-20),Millennials (25-35)
6232,59,Female,Marketing,Manager,6,PhD,Hyderabad,3,48550.0,6590,2015-02-01,Low,Mid (6-10),Boomers I (55+)
6233,48,Female,HR,Executive,26,Masters,Bangalore,1,81687.0,9120,2019-06-19,Medium,Executive (21+),Boomers II (46-55)
6234,42,Male,Finance,Analyst,0,PhD,Bangalore,4,52652.0,6396,2015-07-08,Low,Entry (0-2),Gen X (36-45)
6235,29,Female,Engineering,Analyst,8,Bachelors,Delhi,5,73539.0,13695,2022-11-01,Medium,Mid (6-10),Millennials (25-35)
6236,22,Male,HR,Developer,0,Bachelors,Mumbai,4,31694.0,6088,2012-03-26,Low,Entry (0-2),Gen Z (<25)
6237,49,Female,Finance,Executive,28,Bachelors,Mumbai,1,107681.0,12585,2015-06-10,High,Executive (21+),Boomers II (46-55)
6238,35,Male,HR,Lead,11,PhD,Mumbai,3,56206.0,7146,2021-03-18,Low,Senior (11-20),Millennials (25-35)
6239,42,Female,Marketing,Lead,6,Masters,Delhi,2,45335.0,3056,2022-01-08,Low,Mid (6-10),Gen X (36-45)
6240,51,Female,Engineering,Developer,24,Bachelors,Chennai,1,112684.0,11138,2019-01-18,High,Executive (21+),Boomers II (46-55)
6241,42,Male,Sales,Lead,8,Masters,Hyderabad,3,52075.0,6612,2014-04-21,Low,Mid (6-10),Gen X (36-45)
6242,30,Female,HR,Manager,4,Masters,Bangalore,1,39013.0,3136,2017-03-18,Low,Junior (3-5),Millennials (25-35)
6243,38,Male,Engineering,Lead,11,Bachelors,Bangalore,5,84573.0,11542,2012-10-11,High,Senior (11-20),Gen X (36-45)
6244,26,Female,Marketing,Manager,28,Masters,Chennai,5,89557.0,13683,2016-12-09,High,Executive (21+),Millennials (25-35)
6245,52,Female,HR,Developer,21,Masters,Hyderabad,2,69615.0,10267,2020-09-10,Medium,Executive (21+),Boomers II (46-55)
6246,59,Male,Marketing,Developer,1,Bachelors,Mumbai,5,38698.0,4503,2014-02-25,Low,Entry (0-2),Boomers I (55+)
6247,40,Female,Sales,Manager,17,Masters,Bangalore,4,74676.0,12351,2015-10-28,Medium,Senior (11-20),Gen X (36-45)
6248,57,Male,Sales,Lead,25,PhD,Mumbai,2,94517.0,9255,2019-06-17,High,Executive (21+),Boomers I (55+)
6249,54,Male,Finance,Developer,8,Bachelors,Mumbai,1,69048.0,8312,2021-09-29,Medium,Mid (6-10),Boomers II (46-55)
6250,34,Female,Finance,Developer,28,Bachelors,Delhi,4,101032.0,9145,2014-04-12,High,Executive (21+),Millennials (25-35)
6251,35,Female,Finance,Manager,0,Bachelors,Delhi,3,50246.0,7061,2018-11-24,Low,Entry (0-2),Millennials (25-35)
6252,54,Female,Marketing,Developer,9,Bachelors,Hyderabad,1,57822.0,6713,2013-02-12,Low,Mid (6-10),Boomers II (46-55)
6253,50,Male,Finance,Lead,27,Bachelors,Bangalore,5,101843.0,8408,2019-10-22,High,Executive (21+),Boomers II (46-55)
6254,57,Male,Engineering,Developer,27,Bachelors,Delhi,1,111397.0,10719,2012-11-15,High,Executive (21+),Boomers I (55+)
6255,31,Female,Marketing,Manager,13,Bachelors,Hyderabad,5,63009.0,5791,2010-09-10,Medium,Senior (11-20),Millennials (25-35)
6256,52,Male,Marketing,Lead,20,PhD,Chennai,4,77248.0,14417,2016-01-07,Medium,Senior (11-20),Boomers II (46-55)
6257,27,Male,Finance,Executive,13,Masters,Mumbai,4,73738.0,9460,2016-11-02,Medium,Senior (11-20),Millennials (25-35)
6258,22,Male,Finance,Manager,6,PhD,Bangalore,4,63690.0,9419,2022-04-23,Medium,Mid (6-10),Gen Z (<25)
6259,28,Male,Marketing,Executive,11,Masters,Bangalore,2,52492.0,9984,2019-03-07,Low,Senior (11-20),Millennials (25-35)
6260,48,Female,Sales,Developer,25,Bachelors,Hyderabad,5,93924.0,7263,2015-04-20,High,Executive (21+),Boomers II (46-55)
6261,42,Female,Sales,Lead,21,PhD,Delhi,1,84353.0,16072,2016-07-18,High,Executive (21+),Gen X (36-45)
6262,49,Female,Finance,Developer,21,Bachelors,Mumbai,1,94295.0,12347,2019-11-29,High,Executive (21+),Boomers II (46-55)
6263,37,Male,Sales,Lead,5,Masters,Mumbai,1,53086.0,9472,2021-03-04,Low,Junior (3-5),Gen X (36-45)
6264,44,Male,Engineering,Analyst,12,PhD,Bangalore,2,79269.0,5960,2013-07-17,Medium,Senior (11-20),Gen X (36-45)
6265,41,Male,Engineering,Developer,7,PhD,Bangalore,2,71871.0,6535,2013-07-12,Medium,Mid (6-10),Gen X (36-45)
6266,59,Male,Engineering,Developer,22,Masters,Mumbai,5,104016.0,8230,2021-04-28,High,Executive (21+),Boomers I (55+)
6267,46,Female,Marketing,Developer,20,Masters,Chennai,2,73562.0,10888,2019-06-04,Medium,Senior (11-20),Boomers II (46-55)
6268,49,Male,Marketing,Manager,25,PhD,Hyderabad,4,88134.0,6267,2016-08-22,High,Executive (21+),Boomers II (46-55)
6269,26,Male,Marketing,Lead,1,PhD,Chennai,1,34189.0,5773,2017-02-17,Low,Entry (0-2),Millennials (25-35)
6270,42,Female,Marketing,Lead,9,PhD,Delhi,4,49561.0,4339,2018-05-31,Low,Mid (6-10),Gen X (36-45)
6271,39,Female,Marketing,Lead,5,Masters,Chennai,2,40743.0,3598,2011-02-17,Low,Junior (3-5),Gen X (36-45)
6272,27,Female,Finance,Manager,15,Bachelors,Chennai,1,80791.0,7446,2020-08-22,Medium,Senior (11-20),Millennials (25-35)
6273,50,Male,Sales,Lead,9,PhD,Delhi,3,62564.0,10132,2014-04-12,Medium,Mid (6-10),Boomers II (46-55)
6274,40,Male,Finance,Developer,14,Masters,Hyderabad,4,75279.0,14200,2015-06-30,Medium,Senior (11-20),Gen X (36-45)
6275,54,Male,Sales,Executive,20,PhD,Mumbai,3,77490.0,14422,2013-05-14,Medium,Senior (11-20),Boomers II (46-55)
6276,22,Male,Finance,Analyst,19,Masters,Chennai,5,88702.0,5782,2016-03-01,High,Senior (11-20),Gen Z (<25)
6277,24,Male,Engineering,Lead,9,PhD,Hyderabad,4,81504.0,7283,2011-03-14,Medium,Mid (6-10),Gen Z (<25)
6278,42,Male,HR,Manager,10,Masters,Delhi,1,53392.0,8052,2021-01-19,Low,Mid (6-10),Gen X (36-45)
6279,56,Female,Marketing,Manager,20,Masters,Hyderabad,1,78194.0,11164,2020-01-30,Medium,Senior (11-20),Boomers I (55+)
6280,24,Male,HR,Lead,24,PhD,Chennai,3,81095.0,8312,2018-11-29,Medium,Executive (21+),Gen Z (<25)
6281,46,Female,HR,Executive,27,Masters,Mumbai,1,84262.0,15118,2019-08-28,High,Executive (21+),Boomers II (46-55)
6282,59,Female,Engineering,Lead,28,Masters,Delhi,4,119328.0,8301,2012-07-26,High,Executive (21+),Boomers I (55+)
6283,41,Female,HR,Manager,1,Masters,Delhi,2,36387.0,5307,2015-11-20,Low,Entry (0-2),Gen X (36-45)
6284,55,Male,HR,Analyst,21,Masters,Chennai,2,74760.0,6800,2015-04-16,Medium,Executive (21+),Boomers II (46-55)
6285,42,Male,Engineering,Executive,26,Masters,Hyderabad,1,108179.0,13963,2020-08-09,High,Executive (21+),Gen X (36-45)
6286,44,Female,Sales,Lead,24,Masters,Mumbai,5,92212.0,9970,2016-11-16,High,Executive (21+),Gen X (36-45)
6287,27,Male,Finance,Analyst,27,Masters,Delhi,4,100964.0,19885,2016-03-11,High,Executive (21+),Millennials (25-35)
6288,34,Male,HR,Lead,9,Masters,Chennai,5,44804.0,5511,2021-09-21,Low,Mid (6-10),Millennials (25-35)
6289,44,Female,Marketing,Executive,28,PhD,Chennai,3,86049.0,16901,2013-07-12,High,Executive (21+),Gen X (36-45)
6290,30,Male,Engineering,Manager,20,Masters,Bangalore,1,100541.0,8873,2013-09-13,High,Senior (11-20),Millennials (25-35)
6291,38,Male,HR,Executive,11,Bachelors,Bangalore,3,55996.0,9250,2022-07-03,Low,Senior (11-20),Gen X (36-45)
6292,23,Male,Sales,Developer,10,PhD,Hyderabad,5,62656.0,9871,2010-02-18,Medium,Mid (6-10),Gen Z (<25)
6293,40,Male,Sales,Lead,21,PhD,Chennai,4,85607.0,15165,2018-09-12,High,Executive (21+),Gen X (36-45)
6294,40,Female,Marketing,Analyst,14,Bachelors,Hyderabad,5,65607.0,10106,2011-09-24,Medium,Senior (11-20),Gen X (36-45)
6295,28,Female,HR,Analyst,25,Masters,Hyderabad,2,76638.0,11676,2021-04-17,Medium,Executive (21+),Millennials (25-35)
6296,41,Male,Marketing,Executive,27,Bachelors,Mumbai,5,92986.0,13864,2013-08-21,High,Executive (21+),Gen X (36-45)
6297,30,Male,Sales,Executive,3,Bachelors,Bangalore,5,49754.0,9839,2020-04-20,Low,Junior (3-5),Millennials (25-35)
6298,38,Male,Sales,Executive,4,Bachelors,Hyderabad,5,45735.0,3851,2021-09-14,Low,Junior (3-5),Gen X (36-45)
6299,48,Female,Finance,Analyst,23,PhD,Mumbai,5,99007.0,5397,2012-04-19,High,Executive (21+),Boomers II (46-55)
6300,23,Male,Sales,Manager,27,Masters,Mumbai,4,94842.0,14387,2015-07-10,High,Executive (21+),Gen Z (<25)
6301,57,Male,Engineering,Analyst,0,PhD,Bangalore,1,60469.0,4586,2014-01-18,Low,Entry (0-2),Boomers I (55+)
6302,40,Female,Finance,Manager,0,Masters,Bangalore,4,53969.0,8198,2017-12-30,Low,Entry (0-2),Gen X (36-45)
6303,38,Male,Marketing,Executive,9,Bachelors,Chennai,3,52701.0,5162,2013-05-25,Low,Mid (6-10),Gen X (36-45)
6304,26,Female,Sales,Developer,3,PhD,Hyderabad,2,48560.0,2743,2020-10-20,Low,Junior (3-5),Millennials (25-35)
6305,39,Male,Engineering,Analyst,12,Masters,Mumbai,1,82055.0,13577,2011-07-09,Medium,Senior (11-20),Gen X (36-45)
6306,28,Female,Finance,Executive,13,Masters,Chennai,2,71085.0,4104,2019-05-12,Medium,Senior (11-20),Millennials (25-35)
6307,38,Male,Engineering,Analyst,25,Bachelors,Hyderabad,2,109190.0,9130,2014-04-29,High,Executive (21+),Gen X (36-45)
6308,57,Male,Finance,Executive,18,PhD,Hyderabad,1,89237.0,8964,2020-04-22,High,Senior (11-20),Boomers I (55+)
6309,25,Female,Finance,Analyst,4,PhD,Chennai,1,61073.0,4269,2011-12-01,Low,Junior (3-5),Gen Z (<25)
6310,59,Female,Finance,Lead,10,PhD,Mumbai,3,67083.0,12546,2010-08-28,Medium,Mid (6-10),Boomers I (55+)
6311,46,Female,Marketing,Analyst,25,PhD,Chennai,4,88201.0,12637,2017-09-14,High,Executive (21+),Boomers II (46-55)
6312,26,Female,Finance,Lead,7,PhD,Hyderabad,1,61939.0,11230,2016-11-27,Low,Mid (6-10),Millennials (25-35)
6313,51,Female,Finance,Manager,0,PhD,Chennai,3,54242.0,8261,2020-08-31,Low,Entry (0-2),Boomers II (46-55)
6314,33,Male,Engineering,Analyst,4,PhD,Chennai,5,71782.0,14269,2013-01-14,Medium,Junior (3-5),Millennials (25-35)
6315,25,Female,Finance,Manager,29,Bachelors,Hyderabad,1,111223.0,14322,2010-07-03,High,Executive (21+),Gen Z (<25)
6316,45,Female,Marketing,Developer,20,Masters,Bangalore,4,74141.0,4304,2012-01-23,Medium,Senior (11-20),Gen X (36-45)
6317,50,Female,Engineering,Lead,17,Bachelors,Mumbai,5,89571.0,6639,2019-07-08,High,Senior (11-20),Boomers II (46-55)
6318,30,Female,Finance,Analyst,12,Masters,Hyderabad,5,76235.0,10540,2013-08-09,Medium,Senior (11-20),Millennials (25-35)
6319,25,Male,Engineering,Manager,4,Masters,Bangalore,5,71208.0,7274,2011-02-24,Medium,Junior (3-5),Gen Z (<25)
6320,45,Male,Marketing,Executive,23,Masters,Chennai,5,77540.0,5190,2011-01-11,Medium,Executive (21+),Gen X (36-45)
6321,35,Male,Engineering,Manager,25,PhD,Bangalore,2,109048.0,9347,2012-03-31,High,Executive (21+),Millennials (25-35)
6322,26,Male,Marketing,Analyst,6,PhD,Hyderabad,4,43078.0,5220,2021-09-30,Low,Mid (6-10),Millennials (25-35)
6323,39,Male,Sales,Developer,11,Masters,Hyderabad,3,58385.0,7457,2016-08-08,Low,Senior (11-20),Gen X (36-45)
6324,40,Female,Finance,Lead,1,Masters,Chennai,1,47130.0,8963,2011-07-01,Low,Entry (0-2),Gen X (36-45)
6325,33,Male,Marketing,Executive,12,PhD,Hyderabad,3,56545.0,3596,2011-01-20,Low,Senior (11-20),Millennials (25-35)
6326,39,Male,Finance,Manager,13,PhD,Delhi,2,77722.0,8057,2012-08-18,Medium,Senior (11-20),Gen X (36-45)
6327,38,Female,Marketing,Analyst,5,Masters,Bangalore,5,47452.0,5974,2015-09-05,Low,Junior (3-5),Gen X (36-45)
6328,51,Female,HR,Analyst,15,Masters,Delhi,1,61791.0,4139,2020-10-21,Low,Senior (11-20),Boomers II (46-55)
6329,45,Male,HR,Lead,9,Bachelors,Delhi,4,45423.0,6957,2022-12-03,Low,Mid (6-10),Gen X (36-45)
6330,32,Male,HR,Executive,28,PhD,Bangalore,1,85740.0,10910,2019-08-24,High,Executive (21+),Millennials (25-35)
6331,56,Female,Marketing,Manager,26,PhD,Hyderabad,1,89481.0,10641,2016-02-15,High,Executive (21+),Boomers I (55+)
6332,44,Male,Finance,Manager,10,Masters,Bangalore,3,74533.0,11061,2010-12-26,Medium,Mid (6-10),Gen X (36-45)
6333,38,Female,HR,Manager,0,Bachelors,Chennai,5,33985.0,3166,2013-11-03,Low,Entry (0-2),Gen X (36-45)
6334,22,Female,Finance,Lead,14,PhD,Delhi,4,80437.0,8116,2021-09-08,Medium,Senior (11-20),Gen Z (<25)
6335,36,Male,Marketing,Lead,15,Bachelors,Delhi,1,63544.0,4727,2017-03-24,Medium,Senior (11-20),Gen X (36-45)
6336,53,Male,Finance,Executive,9,Bachelors,Hyderabad,2,66615.0,8563,2022-11-27,Medium,Mid (6-10),Boomers II (46-55)
6337,30,Male,Finance,Manager,9,PhD,Bangalore,2,67090.0,7102,2019-06-03,Medium,Mid (6-10),Millennials (25-35)
6338,36,Female,HR,Manager,2,Masters,Mumbai,5,31534.0,2808,2010-04-09,Low,Entry (0-2),Gen X (36-45)
6339,49,Female,Engineering,Executive,10,Bachelors,Hyderabad,1,77856.0,5349,2013-01-06,Medium,Mid (6-10),Boomers II (46-55)
6340,45,Male,Sales,Executive,10,Masters,Hyderabad,5,60880.0,3256,2018-02-24,Low,Mid (6-10),Gen X (36-45)
6341,56,Male,Marketing,Executive,15,PhD,Hyderabad,1,68845.0,5438,2016-09-06,Medium,Senior (11-20),Boomers I (55+)
6342,43,Male,Marketing,Analyst,5,Bachelors,Bangalore,4,46191.0,4023,2020-11-30,Low,Junior (3-5),Gen X (36-45)
6343,48,Female,Marketing,Executive,29,Masters,Hyderabad,2,92442.0,11353,2016-02-17,High,Executive (21+),Boomers II (46-55)
6344,40,Female,Sales,Developer,8,Bachelors,Chennai,3,56413.0,4859,2011-03-13,Low,Mid (6-10),Gen X (36-45)
6345,33,Female,Engineering,Lead,0,Bachelors,Chennai,5,57410.0,9911,2016-01-11,Low,Entry (0-2),Millennials (25-35)
6346,41,Male,Finance,Executive,27,Bachelors,Delhi,4,106656.0,12918,2012-07-10,High,Executive (21+),Gen X (36-45)
6347,22,Female,Marketing,Analyst,5,PhD,Delhi,2,45143.0,6481,2015-04-18,Low,Junior (3-5),Gen Z (<25)
6348,42,Female,Finance,Developer,17,Masters,Bangalore,4,82609.0,6707,2012-06-30,High,Senior (11-20),Gen X (36-45)
6349,22,Male,HR,Analyst,24,Bachelors,Mumbai,3,73681.0,8283,2016-05-31,Medium,Executive (21+),Gen Z (<25)
6350,31,Female,HR,Analyst,12,Masters,Delhi,1,50118.0,7037,2018-06-29,Low,Senior (11-20),Millennials (25-35)
6351,53,Male,HR,Analyst,1,PhD,Delhi,1,31476.0,3042,2015-06-16,Low,Entry (0-2),Boomers II (46-55)
6352,43,Female,Marketing,Analyst,27,Bachelors,Delhi,4,88748.0,8912,2018-09-10,High,Executive (21+),Gen X (36-45)
6353,39,Male,Sales,Manager,18,Bachelors,Delhi,4,73974.0,12657,2010-03-06,Medium,Senior (11-20),Gen X (36-45)
6354,53,Male,Marketing,Lead,27,Bachelors,Hyderabad,5,89855.0,15776,2022-03-29,High,Executive (21+),Boomers II (46-55)
